"","x","y","elev_mean_3x3","elev_sd_3x3","pct_slope_mean_3x3","pct_slope_sd_3x3","tree_vol_mean_3x3","tree_vol_sd_3x3","dist_rivers_mean_3x3","dist_rivers_sd_3x3","dist_dambo_mean","dist_boundary_mean","fence"
"1253",593712.702487748,8580594.28456872,1113.69213867188,2.87682890892029,9.61677932739258,1.59057879447937,95.4065704345703,11.532527923584,1789.78002929688,17.3016777038574,414.989715576172,410.348022460938,0
"1254",594722.348168562,8580594.28456872,1104.369140625,3.68058133125305,12.3948669433594,2.22582983970642,97.8785095214844,15.1081848144531,2151.96728515625,17.1756725311279,405.830169677734,439.548461914062,0
"1255",595731.993849376,8580594.28456872,1118.57397460938,4.01957941055298,14.0197668075562,2.17169284820557,87.5011138916016,14.4137935638428,1479.24108886719,17.3219375610352,518.240661621094,629.230590820312,0
"1256",596741.63953019,8580594.28456872,1102.94873046875,3.69326591491699,12.6390790939331,2.06580281257629,84.9012069702148,13.3672676086426,746.834350585938,17.2538566589355,484.420715332031,725.844177246094,0
"1257",597751.285211003,8580594.28456872,1076.43139648438,4.7077465057373,16.4771537780762,2.59347939491272,90.7139739990234,13.3901968002319,243.422149658203,16.9619197845459,529.410400390625,801.895202636719,0
"1258",598760.930891817,8580594.28456872,1131.24133300781,5.49103546142578,19.6776008605957,2.44777536392212,85.4908447265625,12.9601039886475,860.104675292969,17.3023109436035,473.727325439453,840.326293945312,0
"1259",599770.576572631,8580594.28456872,1105.67736816406,5.8796558380127,21.0594024658203,2.78621196746826,107.270751953125,17.876407623291,1446.5595703125,17.1109962463379,686.512268066406,1012.67932128906,0
"1260",600780.222253444,8580594.28456872,1124.72424316406,4.62101888656616,16.3620147705078,2.16811728477478,107.185432434082,17.2343864440918,636.770874023438,17.2633018493652,740.602294921875,1269.26672363281,0
"1261",601789.867934258,8580594.28456872,1065.97229003906,4.15757274627686,14.4607524871826,2.24852108955383,108.096305847168,18.5926361083984,302.512847900391,16.955286026001,259.764221191406,1551.97534179688,0
"1262",602799.513615072,8580594.28456872,1096.02954101562,3.9689610004425,13.7601776123047,2.11768436431885,110.406532287598,17.0966739654541,990.789184570312,17.0643577575684,805.187377929688,1808.52026367188,0
"1263",603809.159295886,8580594.28456872,1076.53771972656,5.17042922973633,18.1795616149902,2.79963111877441,121.026176452637,17.9192867279053,374.404754638672,17.0357513427734,1286.79064941406,2174.28076171875,0
"1264",604818.804976699,8580594.28456872,1106.55029296875,4.40511465072632,15.299129486084,2.50460982322693,126.709228515625,15.5174531936646,358.102813720703,16.8979606628418,1197.86279296875,2808.36279296875,0
"1265",605828.450657513,8580594.28456872,1135.14709472656,3.5175769329071,12.0326108932495,1.94112169742584,132.741302490234,14.8915977478027,186.649871826172,16.7492218017578,465.050354003906,3553.78393554688,0
"1266",606838.096338327,8580594.28456872,1143.82019042969,4.19447660446167,14.5707120895386,2.23279476165771,128.879257202148,18.1879978179932,562.954223632812,17.2730407714844,752.178100585938,4387.0888671875,0
"1267",607847.742019141,8580594.28456872,1098.44421386719,6.87575626373291,24.8284454345703,2.97793769836426,131.679977416992,21.2819347381592,1486.15051269531,17.2905349731445,1083.15344238281,5255.49072265625,0
"1268",608857.387699954,8580594.28456872,952.724670410156,9.71291732788086,35.43212890625,3.97124028205872,126.778823852539,21.8876190185547,1660.59045410156,17.1120071411133,660.647033691406,6156.7861328125,0
"1269",609867.033380768,8580594.28456872,869.071350097656,6.341477394104,22.6265277862549,3.07385802268982,110.757194519043,20.1735000610352,804.044128417969,17.3105964660645,853.824279785156,7086.625,0
"1270",610876.679061582,8580594.28456872,769.871887207031,3.16279792785645,10.5720205307007,2.01407742500305,114.160987854004,15.8167057037354,268.894165039062,16.917610168457,696.887451171875,8034.4853515625,0
"1271",611886.324742396,8580594.28456872,759.035461425781,3.05135226249695,10.0983295440674,1.99029529094696,136.084335327148,14.0574541091919,252.499206542969,16.6225624084473,543.878845214844,8990.55859375,0
"1272",612895.97042321,8580594.28456872,769.208312988281,3.88501715660095,13.256609916687,2.47201824188232,138.089797973633,12.6274995803833,465.727020263672,17.146556854248,994.489196777344,9874.3046875,0
"1273",613905.616104023,8580594.28456872,753.478881835938,4.58019018173218,16.084285736084,2.40293788909912,140.044494628906,11.1391553878784,1182.54443359375,17.2156410217285,1846.64038085938,10582.1982421875,0
"1274",614915.261784837,8580594.28456872,770.96875,3.99068355560303,13.9863567352295,2.07778835296631,117.54923248291,12.0036249160767,1526.63525390625,17.2895221710205,2392.05297851562,11067.236328125,0
"1275",615924.907465651,8580594.28456872,743.028381347656,4.25291585922241,14.876446723938,2.19603085517883,121.61100769043,12.7555274963379,1840.50073242188,17.3227233886719,2319.0986328125,10438.5615234375,0
"1276",616934.553146464,8580594.28456872,797.698486328125,6.20344495773315,22.2115707397461,2.94653940200806,140.790954589844,12.7941837310791,2405.81665039062,17.15895652771,1801.75463867188,9511.75390625,0
"1277",617944.198827278,8580594.28456872,810.110595703125,5.41131591796875,19.2956562042236,2.51489877700806,115.014793395996,13.8046369552612,2410.98754882812,17.131010055542,1173.53247070312,8578.806640625,0
"1278",618953.844508092,8580594.28456872,831.784790039062,6.13618469238281,21.8433322906494,3.01574754714966,113.04419708252,16.8043441772461,1673.47338867188,17.3198432922363,506.200042724609,7637.89208984375,0
"1279",619963.490188906,8580594.28456872,799.932312011719,7.75950479507446,28.0174674987793,3.62062358856201,99.1707534790039,19.6721897125244,1027.82470703125,17.319522857666,291.913208007812,6700.6708984375,0
"1280",620973.135869719,8580594.28456872,708.73486328125,7.73228931427002,28.0172576904297,3.119952917099,76.6190338134766,18.4273586273193,541.673645019531,17.204833984375,338.873870849609,5785.47900390625,0
"1281",621982.781550533,8580594.28456872,614.474670410156,2.13745832443237,6.86968660354614,1.48957991600037,63.6133499145508,16.3304061889648,228.83674621582,16.9037132263184,151.73551940918,4905.986328125,1
"1282",622992.427231347,8580594.28456872,623.704406738281,2.03264904022217,6.44932699203491,1.43723726272583,84.0538177490234,14.2110548019409,724.442504882812,17.2825984954834,346.582641601562,4067.54418945312,1
"1283",624002.072912161,8580594.28456872,615.380432128906,2.6549985408783,8.57144546508789,1.78373062610626,97.8296737670898,17.5667400360107,1194.74279785156,17.211820602417,736.759887695312,3227.04833984375,1
"1284",625011.718592974,8580594.28456872,588.569458007812,2.66078281402588,8.68065166473389,1.75734674930573,96.6753311157227,16.9964942932129,725.876159667969,17.2843647003174,624.539489746094,2324.46655273438,1
"1285",626021.364273788,8580594.28456872,584.290710449219,2.66244173049927,8.863600730896,1.68182945251465,71.8175430297852,13.8679695129395,456.970703125,17.1480541229248,426.397216796875,1368.56372070312,1
"1286",627031.009954602,8580594.28456872,592.022644042969,2.46442437171936,7.95602655410767,1.73316359519958,80.6667251586914,17.918664932251,718.667663574219,17.3109741210938,524.651611328125,485.859710693359,1
"1302",599770.576572631,8579599.66723865,1051.59509277344,5.88080596923828,21.041597366333,2.86475563049316,100.777099609375,17.1330299377441,1272.537109375,17.1403064727783,1348.78918457031,259.299835205078,0
"1303",600780.222253444,8579599.66723865,1069.68884277344,6.36532402038574,22.2624053955078,2.80710482597351,99.7788696289062,16.7444839477539,456.629852294922,17.1469993591309,1164.44372558594,400.691284179688,0
"1304",601789.867934258,8579599.66723865,1057.04187011719,5.02579545974731,17.63356590271,2.84290099143982,112.388061523438,16.9144840240479,481.109252929688,17.1576175689697,688.361328125,646.037170410156,0
"1305",602799.513615072,8579599.66723865,1063.16577148438,4.74524450302124,16.653434753418,2.4583158493042,112.316093444824,17.0113182067871,687.822570800781,17.0436038970947,885.313537597656,856.021423339844,0
"1306",603809.159295886,8579599.66723865,1045.59680175781,3.98158812522888,13.7265386581421,2.24059677124023,126.435218811035,18.4435062408447,204.990341186523,16.6275901794434,445.381988525391,1396.02319335938,0
"1307",604818.804976699,8579599.66723865,1097.01135253906,3.5675253868103,12.0217514038086,2.19857668876648,130.524230957031,15.1751346588135,219.736343383789,16.8209953308105,624.320983886719,2156.63525390625,0
"1308",605828.450657513,8579599.66723865,1149.33898925781,3.27785658836365,11.0416631698608,1.95877063274384,133.119476318359,15.4461030960083,654.176391601562,17.2264404296875,495.562683105469,3011.00634765625,0
"1309",606838.096338327,8579599.66723865,1130.70861816406,2.93289017677307,10.0038652420044,1.67353975772858,131.894485473633,14.8800592422485,898.912536621094,17.32053565979,965.858642578125,3911.06201171875,0
"1310",607847.742019141,8579599.66723865,1073.70080566406,5.52186918258667,19.4121284484863,2.90620160102844,136.623733520508,19.9388198852539,1639.64978027344,17.3223724365234,498.558258056641,4848.9423828125,0
"1311",608857.387699954,8579599.66723865,967.670959472656,5.70895099639893,20.0996265411377,2.94636297225952,112.18879699707,19.9284248352051,2126.16748046875,17.0658855438232,287.674560546875,5804.2607421875,0
"1312",609867.033380768,8579599.66723865,896.195251464844,6.74175930023193,24.3302669525146,2.87692880630493,86.774299621582,19.5070018768311,1548.73559570312,17.1972332000732,331.180725097656,6767.8251953125,0
"1313",610876.679061582,8579599.66723865,791.165466308594,3.77599358558655,12.8023900985718,2.21310877799988,116.70280456543,16.9324932098389,937.134338378906,17.2865657806396,518.665405273438,7716.44970703125,0
"1314",611886.324742396,8579599.66723865,780.457092285156,5.15402555465698,18.0846481323242,2.71538710594177,125.329177856445,18.4909763336182,381.805603027344,16.9410934448242,580.041015625,8505.6005859375,0
"1315",612895.97042321,8579599.66723865,752.379577636719,5.6119270324707,20.0035743713379,2.66640400886536,127.796058654785,17.0390548706055,221.409637451172,16.64626121521,1026.86315917969,9178.5380859375,0
"1316",613905.616104023,8579599.66723865,735.926086425781,4.51787948608398,15.9879388809204,2.20540070533752,137.27619934082,12.4002838134766,405.964080810547,17.0270709991455,1814.25329589844,9786.123046875,0
"1317",614915.261784837,8579599.66723865,721.958862304688,3.02091813087463,10.1679410934448,1.82885372638702,117.592300415039,14.2928533554077,583.258850097656,17.2915687561035,2611.83325195312,10386.9716796875,0
"1318",615924.907465651,8579599.66723865,712.422912597656,2.75539517402649,9.13943386077881,1.72217643260956,127.675910949707,14.2250175476074,1119.22827148438,17.26296043396,2851.95556640625,10001.14453125,0
"1319",616934.553146464,8579599.66723865,726.716552734375,3.02724409103394,10.2078084945679,1.80860829353333,137.42854309082,11.5669603347778,1502.80187988281,17.3021183013916,2010.455078125,9104.3115234375,0
"1320",617944.198827278,8579599.66723865,816.101928710938,6.0435037612915,21.5124664306641,2.98513102531433,118.296211242676,16.0578746795654,1662.86938476562,17.2377281188965,1044.18420410156,8193.837890625,0
"1321",618953.844508092,8579599.66723865,843.74609375,8.00461864471436,29.0734462738037,3.24134182929993,93.2461471557617,18.4990825653076,1085.42932128906,17.3025550842285,438.298126220703,7265.9912109375,0
"1322",619963.490188906,8579599.66723865,716.064147949219,8.06391143798828,29.2813339233398,3.32431936264038,101.684204101562,19.7918891906738,343.243072509766,17.0463790893555,380.091766357422,6336.96044921875,0
"1323",620973.135869719,8579599.66723865,646.845336914062,4.85714912414551,16.9274291992188,2.69459962844849,88.8287963867188,18.9762306213379,345.425933837891,17.0352039337158,395.108551025391,5398.99365234375,0
"1324",621982.781550533,8579599.66723865,628.027465820312,1.70577335357666,5.37553596496582,1.14165008068085,69.597526550293,12.8210830688477,819.399658203125,17.3086376190186,190.371856689453,4456.830078125,1
"1325",622992.427231347,8579599.66723865,626.390441894531,1.65065348148346,5.15482997894287,1.1672101020813,58.2463302612305,11.2908458709717,1365.10998535156,17.3206558227539,132.522445678711,3539.02685546875,1
"1326",624002.072912161,8579599.66723865,617.626525878906,2.07840514183044,6.68542194366455,1.43227779865265,63.5753936767578,12.1098413467407,1893.0205078125,17.1643695831299,281.850158691406,2672.80102539062,1
"1327",625011.718592974,8579599.66723865,596.011596679688,2.11616349220276,6.84485769271851,1.41145026683807,62.6881942749023,15.8469257354736,1589.42102050781,17.1791896820068,190.511917114258,1862.39111328125,1
"1328",626021.364273788,8579599.66723865,593.236938476562,2.13827133178711,6.8035945892334,1.44749128818512,72.6950988769531,17.6385593414307,1091.69372558594,17.1071491241455,452.141784667969,1094.13415527344,1
"1329",627031.009954602,8579599.66723865,611.041564941406,2.35082340240479,7.48787450790405,1.56695342063904,39.1786880493164,14.3153190612793,994.224670410156,17.1257820129395,197.171905517578,336.48291015625,1
"1349",603809.159295886,8578605.04990858,1038.62182617188,3.41626739501953,11.7119026184082,1.97930729389191,119.494323730469,16.2421073913574,393.137725830078,16.9703731536865,279.292633056641,775.071960449219,0
"1350",604818.804976699,8578605.04990858,1071.27954101562,4.31680488586426,14.857120513916,2.43492865562439,127.964172363281,15.4717702865601,264.340667724609,16.9702396392822,658.47412109375,1672.20422363281,0
"1351",605828.450657513,8578605.04990858,1129.93774414062,3.20981073379517,10.6649656295776,2.05912947654724,131.503875732422,13.9292650222778,1100.64074707031,17.2269802093506,467.101013183594,2617.72631835938,0
"1352",606838.096338327,8578605.04990858,1124.95568847656,3.18269228935242,10.6128368377686,2.03569483757019,123.337791442871,16.3605918884277,1749.56896972656,17.2131652832031,502.173034667969,3583.57202148438,0
"1353",607847.742019141,8578605.04990858,1078.22412109375,5.39626121520996,18.9685020446777,2.77915549278259,125.103607177734,18.6325969696045,2237.00903320312,17.1358222961426,447.640411376953,4559.2763671875,0
"1354",608857.387699954,8578605.04990858,1002.70056152344,5.44677019119263,19.2489242553711,2.67584586143494,118.287773132324,17.5071220397949,2147.92211914062,17.180980682373,431.681915283203,5543.6142578125,0
"1355",609867.033380768,8578605.04990858,935.570190429688,8.24903011322021,30.1201705932617,3.1631510257721,90.6506042480469,20.3527889251709,1483.44152832031,17.2698802947998,781.839782714844,6435.7099609375,0
"1356",610876.679061582,8578605.04990858,840.666015625,5.28895330429077,18.362699508667,3.06531834602356,113.188735961914,19.694616317749,1229.58837890625,17.0809879302979,371.918640136719,7110.52734375,0
"1357",611886.324742396,8578605.04990858,879.770751953125,6.5183367729187,23.1731395721436,3.34826302528381,85.1377334594727,20.5565299987793,1115.28063964844,17.1391716003418,196.210586547852,7771.06640625,0
"1358",612895.97042321,8578605.04990858,796.920349121094,6.43813037872314,22.8891849517822,3.13738870620728,103.233795166016,20.1029491424561,628.681518554688,17.268404006958,503.311798095703,8388.5654296875,0
"1359",613905.616104023,8578605.04990858,722.956604003906,2.75968241691589,9.05206394195557,1.84057331085205,122.980972290039,14.6359329223633,411.588073730469,17.019983291626,1257.57263183594,9006.8095703125,0
"1360",614915.261784837,8578605.04990858,709.206298828125,3.73364663124084,12.5749292373657,2.33893775939941,137.175689697266,12.623462677002,168.636581420898,16.549898147583,1939.81481933594,9647.423828125,0
"1361",615924.907465651,8578605.04990858,700.349243164062,3.47580671310425,11.8137493133545,2.13703536987305,139.035537719727,13.3050394058228,437.821228027344,17.0025577545166,2299.43383789062,9584.091796875,0
"1362",616934.553146464,8578605.04990858,695.851440429688,2.87872052192688,9.68484497070312,1.78590059280396,143.042419433594,10.6564493179321,541.121276855469,17.2426700592041,1708.77709960938,8661.46875,0
"1363",617944.198827278,8578605.04990858,770.560485839844,7.39129734039307,26.8623752593994,2.91619491577148,118.321617126465,17.1673164367676,877.181518554688,17.2142181396484,1034.54724121094,7751.6396484375,0
"1364",618953.844508092,8578605.04990858,709.046691894531,6.35716962814331,22.8624496459961,2.69781613349915,95.6203918457031,17.0995025634766,424.691497802734,17.1368885040283,441.850769042969,6860.1025390625,0
"1365",619963.490188906,8578605.04990858,687.201721191406,6.34341287612915,22.7878341674805,2.98868918418884,65.3979644775391,14.3936672210693,302.76416015625,17.0145854949951,468.391265869141,5953.42919921875,0
"1366",620973.135869719,8578605.04990858,671.239196777344,3.27332282066345,11.0794925689697,1.87941300868988,85.6589126586914,16.2308769226074,1008.53704833984,17.284688949585,323.380554199219,5021.48876953125,1
"1367",621982.781550533,8578605.04990858,638.11474609375,1.50744378566742,4.59694194793701,1.04705262184143,74.4544906616211,14.6979999542236,1657.68725585938,17.3061580657959,153.639770507812,4094.2119140625,1
"1368",622992.427231347,8578605.04990858,633.846496582031,1.70526158809662,5.29430484771729,1.18829524517059,55.4463691711426,10.9241170883179,2167.65454101562,17.1647567749023,154.146469116211,3162.5947265625,1
"1369",624002.072912161,8578605.04990858,613.613464355469,1.67307043075562,5.15467214584351,1.17412865161896,52.7712821960449,11.8926687240601,2088.26318359375,17.1127166748047,182.872940063477,2216.7451171875,1
"1370",625011.718592974,8578605.04990858,600.563842773438,2.03720283508301,6.47563934326172,1.46550226211548,59.5596389770508,16.756649017334,1515.99487304688,17.2269840240479,262.337677001953,1300.19580078125,1
"1371",626021.364273788,8578605.04990858,611.411743164062,2.10983896255493,6.68501853942871,1.47911560535431,67.2369003295898,16.2076969146729,757.403686523438,17.274938583374,267.869171142578,494.494537353516,1
"1392",603809.159295886,8577610.43257851,1034.59069824219,3.62860894203186,12.2327280044556,2.01943159103394,123.138130187988,17.6410121917725,431.535247802734,16.9281597137451,604.427062988281,459.820617675781,0
"1393",604818.804976699,8577610.43257851,1060.65954589844,4.2118444442749,14.629828453064,2.33468151092529,125.847389221191,17.44215965271,248.229629516602,17.0305519104004,828.3701171875,1415.17663574219,0
"1394",605828.450657513,8577610.43257851,1102.55139160156,3.98693442344666,13.7382326126099,2.22099232673645,136.036804199219,14.8268527984619,1066.83239746094,17.3165798187256,914.13916015625,2412.73266601562,0
"1395",606838.096338327,8577610.43257851,1096.82202148438,4.80308771133423,16.8700370788574,2.42567014694214,131.145065307617,17.5983333587646,2062.97192382812,17.3030014038086,340.819458007812,3413.05859375,0
"1396",607847.742019141,8577610.43257851,1030.92736816406,6.01105880737305,21.4897994995117,2.70259118080139,117.98511505127,20.5135917663574,2385.43725585938,17.0409622192383,284.610137939453,4350.2080078125,0
"1397",608857.387699954,8577610.43257851,979.61328125,4.83354949951172,17.0639781951904,2.41420006752014,113.523262023926,16.2622261047363,1563.26684570312,17.3171215057373,710.071472167969,5128.36376953125,0
"1398",609867.033380768,8577610.43257851,885.502197265625,5.86999368667603,20.8539371490479,2.75309705734253,110.774848937988,16.8232917785645,766.733581542969,17.3034114837646,1049.40026855469,5708.59033203125,0
"1399",610876.679061582,8577610.43257851,903.147705078125,5.45990610122681,19.4368705749512,2.57553172111511,103.881958007812,17.8521060943604,490.964294433594,17.2267818450928,530.381469726562,6360.25146484375,0
"1400",611886.324742396,8577610.43257851,952.121826171875,5.48618030548096,19.4560737609863,2.60669827461243,103.57787322998,16.3517646789551,1175.40795898438,17.0494041442871,273.975463867188,6995.64013671875,0
"1401",612895.97042321,8577610.43257851,851.899230957031,6.86380767822266,24.772123336792,2.88749670982361,83.2654190063477,17.1159038543701,1079.35192871094,17.0850124359131,447.287048339844,7597.56787109375,0
"1402",613905.616104023,8577610.43257851,735.7529296875,3.03332328796387,10.2179336547852,1.81174886226654,106.060111999512,14.8147382736206,992.523681640625,17.02783203125,811.6162109375,8241.9501953125,0
"1403",614915.261784837,8577610.43257851,727.578002929688,3.2248957157135,10.8991584777832,2.0557689666748,139.758666992188,15.013295173645,527.225463867188,17.1808471679688,1108.63244628906,8880.58984375,0
"1404",615924.907465651,8577610.43257851,703.221130371094,4.2445592880249,14.6286249160767,2.45843410491943,137.063201904297,14.4709701538086,424.114990234375,16.9925556182861,1671.56872558594,9179.5263671875,0
"1405",616934.553146464,8577610.43257851,692.833740234375,3.80960559844971,13.0761575698853,2.27498745918274,132.716537475586,14.0728445053101,327.917510986328,16.8732166290283,1156.10241699219,8304.798828125,0
"1406",617944.198827278,8577610.43257851,677.662231445312,4.03810214996338,13.8393592834473,2.42689085006714,112.617767333984,18.4327163696289,215.737716674805,16.778507232666,369.305236816406,7350.95458984375,0
"1407",618953.844508092,8577610.43257851,690.433410644531,4.8390097618103,17.0264892578125,2.59094214439392,105.03360748291,18.1892490386963,324.509704589844,17.0280075073242,376.709594726562,6414.2177734375,0
"1408",619963.490188906,8577610.43257851,737.520141601562,4.18226766586304,14.6880397796631,2.11791062355042,82.9476928710938,14.7217273712158,959.050842285156,17.1365184783936,511.282836914062,5503.33154296875,1
"1409",620973.135869719,8577610.43257851,665.651428222656,2.05186891555786,6.72457027435303,1.16562986373901,52.9207954406738,12.522873878479,1524.2333984375,17.1620063781738,135.711273193359,4621.79541015625,1
"1410",621982.781550533,8577610.43257851,643.510437011719,1.64062905311584,5.0180230140686,1.15203845500946,66.2157440185547,15.636923789978,2252.39477539062,17.2227840423584,135.278594970703,3724.54907226562,1
"1411",622992.427231347,8577610.43257851,628.976867675781,1.92301154136658,6.0750527381897,1.33387541770935,74.9969635009766,13.3370990753174,2482.06469726562,17.068675994873,346.957550048828,2784.57275390625,1
"1412",624002.072912161,8577610.43257851,616.943542480469,1.91176187992096,6.12657499313354,1.30048906803131,86.6674728393555,14.6278438568115,1582.54187011719,17.321849822998,339.142364501953,1856.00659179688,1
"1413",625011.718592974,8577610.43257851,612.532165527344,1.85775279998779,5.78468799591064,1.36097431182861,72.9762420654297,14.5632362365723,750.766296386719,17.3160839080811,257.66162109375,937.781921386719,1
"1435",603809.159295886,8576615.81524844,1015.72143554688,3.18795943260193,10.6777229309082,1.91079545021057,117.891014099121,17.7897472381592,517.644409179688,17.1547145843506,331.210052490234,413.702301025391,0
"1436",604818.804976699,8576615.81524844,1054.52270507812,5.1707592010498,18.3873710632324,2.57417511940002,124.921340942383,18.256534576416,321.091339111328,16.9618434906006,667.83642578125,1329.66638183594,0
"1437",605828.450657513,8576615.81524844,1040.77001953125,5.05680704116821,17.7005939483643,2.86568737030029,128.792709350586,18.8610496520996,1249.97399902344,17.2980041503906,829.249206542969,2267.90576171875,0
"1438",606838.096338327,8576615.81524844,1018.73901367188,4.13807487487793,14.2334060668945,2.40454006195068,136.322128295898,16.9752883911133,2232.3935546875,17.1143531799316,747.650146484375,3032.8056640625,0
"1439",607847.742019141,8576615.81524844,967.635803222656,4.70982980728149,16.538459777832,2.45162558555603,123.116714477539,19.3173656463623,2166.56469726562,17.2596416473389,352.406036376953,3753.42114257812,0
"1440",608857.387699954,8576615.81524844,978.67431640625,5.0213360786438,17.9301109313965,2.15966463088989,91.469367980957,16.3359470367432,1173.2646484375,17.3202972412109,629.268981933594,4315.81787109375,0
"1441",609867.033380768,8576615.81524844,856.764770507812,4.72656774520874,16.7303810119629,2.19403433799744,108.177520751953,13.0250673294067,297.881195068359,17.0260925292969,1438.42065429688,4947.1337890625,0
"1442",610876.679061582,8576615.81524844,906.349548339844,6.35740184783936,22.8126392364502,2.99969434738159,113.860511779785,15.8126859664917,601.853454589844,17.2147693634033,1107.38623046875,5607.30029296875,0
"1443",611886.324742396,8576615.81524844,957.46630859375,4.88712167739868,17.3247470855713,2.23215508460999,113.700698852539,17.6348304748535,891.358520507812,17.0905380249023,474.429443359375,6191.15380859375,0
"1444",612895.97042321,8576615.81524844,870.299926757812,6.41278028488159,23.4222087860107,2.45863127708435,80.6537780761719,14.6185064315796,308.206298828125,17.123176574707,593.665832519531,6836.12548828125,0
"1445",613905.616104023,8576615.81524844,751.204528808594,2.72210097312927,9.03142929077148,1.64058363437653,99.5582046508789,16.8367595672607,455.922271728516,17.1354370117188,215.174530029297,7468.73193359375,0
"1446",614915.261784837,8576615.81524844,744.345581054688,2.80126953125,9.30394744873047,1.79967403411865,124.963005065918,15.21706199646,1009.31921386719,17.0543251037598,676.694091796875,8159.43701171875,0
"1447",615924.907465651,8576615.81524844,727.179016113281,3.05099511146545,10.2688026428223,1.90588486194611,116.822715759277,13.4073324203491,1108.22802734375,17.0710258483887,992.641174316406,8747.8623046875,0
"1448",616934.553146464,8576615.81524844,703.930358886719,2.98385214805603,10.1643333435059,1.64397525787354,87.7193298339844,14.8406000137329,762.540283203125,17.0800285339355,683.155517578125,8055.85791015625,0
"1449",617944.198827278,8576615.81524844,678.879455566406,4.24213790893555,14.7869358062744,2.32668709754944,100.566352844238,18.6175785064697,251.31379699707,16.8936500549316,246.885711669922,7068.49853515625,0
"1450",618953.844508092,8576615.81524844,728.625427246094,3.13725471496582,10.6427669525146,1.91033732891083,106.669609069824,18.4608993530273,569.794982910156,17.0424880981445,279.660186767578,6088.4560546875,0
"1451",619963.490188906,8576615.81524844,710.706237792969,3.06335687637329,10.4108667373657,1.74377286434174,96.2546768188477,17.7998371124268,638.643615722656,17.2700271606445,456.658782958984,5119.93359375,1
"1452",620973.135869719,8576615.81524844,663.4404296875,1.75242292881012,5.4561243057251,1.2426061630249,57.582405090332,15.6643543243408,1065.16821289062,17.3209056854248,88.1715469360352,4170.966796875,1
"1453",621982.781550533,8576615.81524844,647.71435546875,2.04405045509338,6.55570793151855,1.36744678020477,69.5124435424805,15.1499071121216,1895.76098632812,17.3218898773193,114.564720153809,3258.689453125,1
"1454",622992.427231347,8576615.81524844,627.887023925781,2.02407264709473,6.48317766189575,1.33519244194031,75.3510131835938,13.4649038314819,2413.4541015625,17.0649681091309,270.421844482422,2402.23706054688,1
"1455",624002.072912161,8576615.81524844,621.097900390625,1.9712678194046,6.32045698165894,1.29199159145355,77.7315521240234,12.4053163528442,1569.89184570312,17.3217906951904,469.742767333984,1518.328125,1
"1456",625011.718592974,8576615.81524844,603.658081054688,2.13979935646057,6.84086656570435,1.42684233188629,72.6493148803711,15.182656288147,694.505615234375,17.2813053131104,357.509979248047,577.600036621094,1
"1478",603809.159295886,8575621.19791837,998.222045898438,3.34121942520142,11.2947006225586,1.96582567691803,108.480987548828,16.6477241516113,513.925659179688,17.2947826385498,477.263763427734,326.972717285156,0
"1479",604818.804976699,8575621.19791837,1018.00439453125,4.65735292434692,16.2151355743408,2.55084228515625,123.816062927246,17.4146900177002,333.901763916016,17.0439682006836,578.684631347656,1037.67138671875,0
"1480",605828.450657513,8575621.19791837,1032.90649414062,3.29438352584839,11.1737823486328,1.95983684062958,101.813026428223,18.5810699462891,1289.1240234375,17.3068981170654,213.267486572266,1633.67468261719,0
"1481",606838.096338327,8575621.19791837,989.717407226562,4.75844478607178,16.6501007080078,2.54243969917297,108.024131774902,18.133903503418,2270.62622070312,17.0728435516357,384.167175292969,2373.96264648438,0
"1482",607847.742019141,8575621.19791837,928.084350585938,3.65640354156494,12.5316019058228,2.0991632938385,124.817825317383,17.6540565490723,2088.04077148438,17.3149356842041,650.167114257812,2944.23193359375,0
"1483",608857.387699954,8575621.19791837,934.635314941406,4.94587278366089,17.5791339874268,2.29311490058899,94.9660186767578,15.5308923721313,1090.56176757812,17.3023014068604,1003.99713134766,3534.3798828125,0
"1484",609867.033380768,8575621.19791837,829.51318359375,3.8069281578064,13.1392021179199,2.00605320930481,108.033935546875,15.6105966567993,250.369201660156,17.0079250335693,1227.76062011719,4223.431640625,0
"1485",610876.679061582,8575621.19791837,868.755187988281,5.69116115570068,20.1702404022217,2.82363605499268,124.269134521484,16.8809299468994,825.12109375,17.2795906066895,805.363830566406,4791.0908203125,0
"1486",611886.324742396,8575621.19791837,969.840087890625,5.51161670684814,19.5297431945801,2.8932249546051,105.352561950684,15.2876415252686,1204.55895996094,17.0833263397217,881.781494140625,5429.35546875,0
"1487",612895.97042321,8575621.19791837,834.957702636719,5.96489715576172,21.7436180114746,2.17879295349121,88.3674011230469,15.3420209884644,744.489562988281,17.2758274078369,384.912567138672,6059.37939453125,0
"1488",613905.616104023,8575621.19791837,746.128356933594,2.08446598052979,6.82668924331665,1.33328449726105,96.5656890869141,17.0659523010254,275.215606689453,16.8690013885498,178.630325317383,6743.29150390625,0
"1489",614915.261784837,8575621.19791837,744.1103515625,2.70127105712891,9.04332447052002,1.61024630069733,97.2917251586914,14.4041728973389,472.295532226562,17.1122074127197,525.247436523438,7501.09619140625,0
"1490",615924.907465651,8575621.19791837,715.911499023438,2.66867876052856,8.95719242095947,1.67904329299927,86.6849212646484,15.1484003067017,476.725006103516,17.1877574920654,766.509826660156,8265.876953125,0
